,Report_time,GHID,dsf,swi,tsf,vpd,slp,lwo,psf,rh,dsf,swi,tsf,vpd,slp,lwo,psf,rh,dsf,swi,tsf,vpd,slp,lwo,psf,rh,dsf,swi,tsf,vpd,slp,lwo,psf,rh,dsf,swi,tsf,vpd,slp,lwo,psf,rh,dsf,swi,tsf,vpd,slp,lwo,psf,rh
64,2020040316,shgb,290.83,336.78,295.4,0.68,1017.04,267.4,1017.01,74.97,290.91,23.59,293.89,0.43,1017.3,261.68,1017.29,82.82,290.84,0.0,293.35,0.35,1018.25,260.98,1018.3,85.26,290.47,0.0,293.0,0.35,1018.72,257.12,1018.68,85.14,290.08,0.0,292.63,0.34,1019.05,253.33,1019.01,84.97,290.01,0.0,292.45,0.33,1019.28,251.98,1019.27,85.59
65,2020040317,shgb,290.63,48.06,293.63,0.42,1017.93,263.59,1017.9,82.7,290.8,0.0,293.12,0.32,1018.14,252.99,1018.19,86.3,290.49,0.0,292.93,0.33,1018.65,254.04,1018.7,85.66,290.19,0.0,292.49,0.31,1018.93,252.52,1018.94,86.32,289.65,0.0,291.91,0.3,1019.01,262.35,1018.92,86.53,289.34,0.0,292.05,0.35,1019.19,254.7,1019.23,84.04
66,2020040318,shgb,290.39,0.0,292.71,0.32,1018.17,253.44,1018.17,86.27,290.21,0.0,292.53,0.31,1019.05,252.56,1019.04,86.25,289.99,0.0,292.23,0.3,1018.87,254.76,1018.9,86.69,289.71,0.0,292.14,0.32,1018.75,259.46,1018.69,85.62,289.52,0.0,291.97,0.32,1018.56,252.65,1018.58,85.45,289.43,0.0,291.67,0.29,1018.95,241.32,1019.07,86.63
67,2020040319,shgb,289.72,0.0,292.36,0.35,1017.65,247.67,1017.64,84.49,290.06,0.0,292.2,0.28,1018.73,245.12,1018.71,87.26,290.1,0.0,292.31,0.3,1018.14,252.87,1018.18,86.85,290.25,0.0,292.37,0.28,1018.61,250.62,1018.53,87.37,290.12,0.0,291.92,0.24,1018.38,261.97,1018.36,89.14,290.16,0.0,291.93,0.24,1018.4,212.7,1018.39,89.29
68,2020040320,shgb,289.75,0.0,292.36,0.35,1018.52,247.05,1018.55,84.68,290.0,0.0,292.03,0.27,1018.67,248.81,1018.75,87.81,290.01,0.0,292.04,0.27,1018.66,252.2,1018.77,87.83,289.95,0.0,291.94,0.26,1018.56,249.22,1018.58,88.03,289.85,0.0,291.96,0.28,1018.23,215.66,1018.19,87.35,289.71,0.0,292.14,0.32,1017.77,217.14,1017.79,85.59
69,2020040321,shgb,289.75,0.0,292.28,0.33,1017.81,248.4,1017.83,85.05,289.76,0.0,292.1,0.31,1018.2,247.88,1018.19,86.14,290.05,0.0,292.01,0.26,1018.22,246.69,1018.24,88.22,289.83,0.0,291.96,0.28,1018.45,221.67,1018.45,87.23,289.64,0.0,291.99,0.31,1018.11,233.25,1018.07,86.03,289.6,0.0,292.35,0.36,1017.84,218.78,1017.81,83.86
70,2020040322,shgb,289.73,0.0,292.24,0.33,1017.77,250.51,1017.8,85.15,289.79,0.0,292.13,0.31,1018.17,246.05,1018.21,86.07,290.06,0.0,291.88,0.24,1018.01,243.87,1018.13,88.98,289.57,0.0,291.92,0.31,1018.25,221.24,1018.21,86.07,289.39,0.0,292.32,0.38,1017.69,221.14,1017.67,82.93,289.59,0.0,292.56,0.39,1017.65,216.88,1017.64,82.71
71,2020040323,shgb,289.52,0.0,292.24,0.36,1019.5,247.57,1019.54,84.06,289.88,0.0,291.98,0.28,1017.63,221.2,1017.72,87.43,289.92,0.0,291.64,0.22,1017.9,254.5,1017.93,89.57,289.42,0.0,292.04,0.34,1017.46,252.22,1017.46,84.53,289.5,0.0,292.48,0.39,1017.61,217.58,1017.62,82.65,289.84,0.0,292.67,0.38,1018.1,213.88,1018.04,83.45
72,2020040400,shgb,289.41,0.0,292.26,0.37,1019.3,235.62,1019.32,83.34,289.77,0.0,291.86,0.27,1017.43,237.92,1017.5,87.47,289.49,0.0,291.6,0.27,1017.77,256.4,1017.71,87.34,289.54,0.0,292.73,0.42,1016.76,250.08,1016.76,81.59,289.82,0.0,292.81,0.4,1017.98,221.8,1017.92,82.61,290.88,0.0,292.57,0.23,1018.48,233.22,1018.42,89.82
73,2020040401,shgb,288.96,0.0,291.81,0.36,1018.44,221.07,1018.45,83.29,288.92,0.0,291.55,0.33,1017.21,234.79,1017.31,84.47,289.16,0.0,291.6,0.31,1018.77,225.26,1018.86,85.47,289.28,0.0,291.21,0.25,1018.15,213.27,1018.11,88.28,289.22,0.0,291.15,0.24,1018.21,237.91,1018.21,88.3,289.62,221.28,292.6,0.4,1018.91,259.09,1018.96,82.62
74,2020040402,shgb,288.69,0.0,291.77,0.39,1017.34,224.86,1017.32,82.02,288.93,0.0,291.77,0.36,1017.67,222.7,1017.67,83.34,289.9,0.0,291.66,0.23,1018.52,218.82,1018.5,89.35,289.36,0.0,291.52,0.28,1018.04,221.79,1018.08,87.03,289.6,73.21,292.18,0.34,1018.36,229.3,1018.38,84.77,289.01,205.11,292.78,0.49,1018.65,262.82,1018.64,78.62
75,2020040403,shgb,289.04,0.0,292.03,0.38,1018.54,225.02,1018.52,82.58,289.22,0.0,291.88,0.34,1017.63,223.95,1017.68,84.32,289.45,0.0,291.73,0.29,1018.76,245.06,1018.8,86.41,289.4,30.19,291.96,0.33,1018.36,219.62,1018.36,84.87,289.08,325.59,293.32,0.57,1018.91,239.1,1018.88,76.29,288.49,252.12,293.45,0.66,1019.03,264.42,1018.98,72.81
76,2020040404,shgb,289.22,0.0,291.88,0.34,1017.63,223.95,1017.68,84.32,289.45,0.0,291.73,0.29,1018.76,245.06,1018.8,86.41,289.4,30.19,291.96,0.33,1018.36,219.62,1018.36,84.87,289.08,325.59,293.32,0.57,1018.91,239.1,1018.88,76.29,288.49,252.12,293.45,0.66,1019.03,264.42,1018.98,72.81,288.56,756.92,297.18,1.27,1018.65,269.96,1018.59,58.05
77,2020040405,shgb,289.53,0.0,291.58,0.27,1018.35,224.16,1018.35,87.64,289.79,70.93,292.2,0.32,1018.18,260.39,1018.21,85.7,289.28,394.0,292.99,0.49,1018.4,262.44,1018.28,78.91,288.41,122.53,292.48,0.52,1019.18,231.49,1019.13,76.98,288.77,670.67,295.62,0.97,1019.3,266.69,1019.25,64.77,288.7,873.3,297.52,1.32,1019.28,273.07,1019.29,57.36
78,2020040406,shgb,289.09,207.14,292.57,0.46,1017.84,258.33,1017.82,79.99,289.08,189.64,292.82,0.49,1018.94,226.22,1018.97,78.72,288.46,366.0,293.59,0.68,1018.99,227.33,1019.02,72.04,288.34,542.1,295.53,1.0,1018.94,259.72,1018.94,63.37,288.54,464.54499999999996,297.5,1.33,1018.53,272.44,1018.5,56.85,288.74,785.73,298.32,1.46,1018.48,273.63,1018.47,54.8
79,2020040407,shgb,288.07,136.95,291.98,0.49,1017.52,221.52,1017.47,77.74,288.33,829.42,296.25,1.13,1019.27,268.22,1019.23,60.55,288.49,762.76,297.39,1.32,1018.75,271.48,1018.75,57.06,287.8,878.46,298.42,1.59,1018.78,273.8,1018.82,51.23,288.9,258.42,295.66,0.96,1017.73,237.41,1017.71,65.17,289.16,698.16,297.78,1.31,1017.45,259.45,1017.49,58.14
80,2020040408,shgb,288.56,592.1,295.5,0.97,1017.99,268.63,1017.94,64.38,288.76,763.09,297.15,1.24,1019.83,272.81,1019.8,58.96,288.46,879.34,297.76,1.39,1019.47,273.64,1019.42,55.69,287.98,952.41,298.4,1.56,1018.82,274.95,1018.81,51.91,288.98,917.22,298.22,1.42,1017.51,275.31,1017.5,56.0,289.15,611.42,297.3,1.22,1016.86,253.65,1016.92,59.88
81,2020040409,shgb,288.58,763.0,297.15,1.26,1018.9,272.06,1018.85,58.27,288.57,879.58,298.02,1.42,1019.15,274.97,1019.16,55.24,288.36,932.17,298.57,1.56,1018.47,275.77,1018.45,52.67,288.14,916.38,298.49,1.56,1017.9,275.79,1017.93,52.2,288.5,833.73,298.04,1.44,1017.36,274.31,1017.37,54.89,288.72,690.86,297.94,1.39,1016.71,272.82,1016.8,56.04
82,2020040410,shgb,288.62,879.84,297.81,1.38,1019.56,274.34,1019.57,56.11,288.59,932.0,298.23,1.46,1018.17,275.01,1018.17,54.61,288.07,916.47,298.66,1.6,1017.67,275.44,1017.67,51.43,288.18,833.31,298.07,1.48,1017.29,273.35,1017.31,53.67,288.79,691.31,297.83,1.36,1017.15,272.59,1017.23,56.65,289.17,500.63,296.4,1.06,1017.01,270.1,1017.07,63.37
83,2020040411,shgb,288.51,932.72,298.56,1.54,1020.5,275.11,1020.51,53.2,288.58,916.19,297.65,1.35,1016.32,274.66,1016.38,56.56,288.52,833.82,297.39,1.31,1017.23,273.38,1017.28,57.18,288.67,691.33,297.04,1.23,1016.32,271.53,1016.38,59.0,288.78,543.33,296.53,1.13,1017.56,270.38,1017.6,61.29,288.92,98.23,293.74,0.65,1017.75,228.65,1017.81,73.54
84,2020040412,shgb,288.45,916.92,298.44,1.52,1019.7,275.22,1019.73,53.43,288.33,833.77,297.53,1.36,1016.13,273.38,1016.21,56.0,288.53,691.56,297.32,1.3,1017.23,272.54,1017.31,57.48,288.81,501.38,296.32,1.09,1016.57,270.26,1016.62,62.21,288.69,331.16,294.36,0.77,1018.25,260.68,1018.32,69.71,288.28,41.82,292.91,0.6,1018.34,237.87,1018.37,74.31
85,2020040413,shgb,289.13,288.57,294.65,0.77,1018.4,243.16,1018.44,70.39,289.15,370.21,294.73,0.78,1016.85,243.56,1016.8,70.16,288.99,227.22,294.16,0.71,1017.23,245.53,1017.24,71.98,288.96,281.5,294.28,0.73,1016.99,266.58,1017.0,71.26,288.56,65.05,292.69,0.54,1017.98,265.27,1017.99,76.73,288.29,0.0,291.58,0.41,1018.39,262.36,1018.39,80.88
86,2020040414,shgb,288.99,479.02,294.53,0.76,1016.63,245.83,1016.56,70.3,288.88,302.08,294.1,0.71,1017.35,245.09,1017.3,71.71,288.64,238.04,293.79,0.69,1017.32,261.05,1017.32,71.96,288.42,65.12,292.5,0.52,1017.88,264.48,1017.88,76.95,288.26,0.0,291.49,0.4,1018.3,262.89,1018.28,81.23,288.05,0.0,291.13,0.38,1018.78,261.51,1018.79,81.98
87,2020040415,shgb,288.72,499.88,295.57,0.97,1017.25,268.29,1017.21,64.8,288.64,281.4,294.17,0.75,1017.38,266.57,1017.4,70.31,288.3,65.09,292.41,0.52,1017.95,263.98,1017.98,76.78,288.21,0.0,291.53,0.41,1018.24,263.0,1018.26,80.76,288.16,0.0,291.18,0.37,1018.86,262.7,1018.88,82.3,287.97,0.0,290.91,0.36,1019.18,261.84,1019.17,82.71
88,2020040416,shgb,288.52,281.56,293.75,0.7,1018.04,265.66,1018.02,71.59,288.13,65.1,292.19,0.51,1017.93,264.48,1017.96,77.01,288.07,0.0,291.3,0.4,1018.51,262.67,1018.49,81.2,287.92,0.0,290.97,0.37,1018.66,262.23,1018.67,82.14,287.79,0.0,290.96,0.38,1019.47,262.37,1019.49,81.47,287.58,0.0,290.7,0.37,1019.54,261.51,1019.5,81.71
89,2020040417,shgb,288.17,65.12,292.04,0.49,1018.65,264.29,1018.64,77.97,287.97,0.0,291.05,0.37,1018.63,262.63,1018.63,81.96,287.64,0.0,290.65,0.36,1018.81,262.59,1018.84,82.3,287.53,0.0,290.68,0.38,1019.07,263.15,1019.09,81.5,287.44,0.0,290.65,0.38,1019.43,262.7,1019.43,81.23,286.9,0.0,290.4,0.41,1019.76,260.64,1019.77,79.65
90,2020040418,shgb,287.88,0.0,290.88,0.36,1018.65,263.1,1018.59,82.32,287.8,0.0,290.6,0.33,1019.29,262.2,1019.28,83.45,287.48,0.0,290.49,0.36,1019.01,262.69,1019.03,82.24,287.2,0.0,290.51,0.39,1019.15,263.13,1019.16,80.66,286.87,0.0,290.32,0.4,1019.06,262.01,1019.06,79.9,286.48,0.0,290.36,0.44,1019.05,260.0,1019.08,77.66
91,2020040419,shgb,287.81,0.0,291.24,0.42,1018.52,244.01,1018.47,80.14,287.61,0.0,291.03,0.41,1019.05,246.07,1019.03,80.13,287.3,0.0,290.53,0.38,1019.29,261.67,1019.27,81.08,287.05,0.0,290.64,0.42,1019.03,261.02,1019.05,79.24,287.44,0.0,290.7,0.39,1018.68,250.93,1018.71,80.92,286.88,0.0,290.4,0.41,1018.44,259.26,1018.49,79.54
92,2020040420,shgb,287.66,0.0,290.77,0.37,1018.95,262.4,1018.9,81.72,287.7,0.0,290.38,0.32,1019.35,261.62,1019.33,84.04,287.26,0.0,290.22,0.34,1019.46,261.49,1019.44,82.5,286.93,0.0,290.06,0.36,1018.95,261.15,1019.04,81.55,286.57,0.0,290.12,0.4,1018.39,260.15,1018.45,79.38,286.41,0.0,289.93,0.4,1017.82,258.82,1017.83,79.48
93,2020040421,shgb,287.66,0.0,290.5,0.34,1018.83,262.43,1018.79,83.17,287.53,0.0,290.18,0.31,1019.41,261.19,1019.4,84.16,286.84,0.0,289.88,0.35,1019.23,260.87,1019.29,82.03,286.49,0.0,289.93,0.39,1018.85,260.53,1018.96,79.92,286.34,0.0,290.06,0.42,1018.38,260.03,1018.41,78.45,286.08,0.0,289.98,0.44,1018.14,258.32,1018.17,77.55
94,2020040422,shgb,287.22,0.0,290.32,0.36,1018.94,262.21,1018.93,81.72,286.82,0.0,290.15,0.38,1019.26,260.95,1019.27,80.53,286.46,0.0,289.63,0.36,1018.67,260.99,1018.74,81.28,286.21,0.0,289.69,0.39,1018.48,260.37,1018.55,79.67,286.2,0.0,289.75,0.4,1018.32,259.81,1018.33,79.3,285.62,0.0,289.82,0.46,1018.31,257.67,1018.34,75.98
95,2020040423,shgb,286.66,0.0,290.52,0.45,1020.59,257.66,1020.61,77.81,286.14,0.0,289.78,0.4,1018.05,260.25,1018.15,78.86,285.79,0.0,289.62,0.42,1018.43,258.7,1018.5,77.81,285.79,0.0,289.58,0.42,1017.52,259.95,1017.54,78.03,285.48,0.0,289.92,0.49,1018.42,260.3,1018.44,74.76,285.17,0.0,289.7,0.49,1018.65,258.9,1018.68,74.3
96,2020040500,shgb,286.37,0.0,290.44,0.47,1020.6,262.3,1020.66,76.71,285.95,0.0,289.73,0.42,1017.61,260.8,1017.71,78.13,285.51,0.0,289.29,0.41,1018.24,259.83,1018.3,78.08,285.34,0.0,289.45,0.44,1017.43,260.44,1017.47,76.37,285.18,0.0,289.62,0.48,1018.81,260.21,1018.84,74.74,285.07,0.0,289.56,0.48,1018.93,258.38,1018.96,74.51
97,2020040501,shgb,285.93,0.0,290.32,0.49,1019.61,260.82,1019.69,75.09,285.54,0.0,289.57,0.44,1016.79,260.05,1016.94,76.8,285.03,0.0,289.21,0.44,1018.16,259.7,1018.24,75.98,284.86,0.0,289.07,0.44,1017.8,258.65,1017.9,75.82,284.73,0.0,289.02,0.45,1018.67,257.94,1018.74,75.42,284.72,163.68,290.78,0.67,1018.63,257.49,1018.65,67.25
98,2020040502,shgb,285.82,0.0,290.3,0.5,1018.16,261.22,1018.22,74.65,285.31,0.0,289.56,0.46,1017.43,260.73,1017.56,75.71,285.04,0.0,289.12,0.43,1018.44,258.89,1018.53,76.46,284.86,0.0,289.12,0.45,1018.2,257.95,1018.29,75.56,284.91,163.65,290.86,0.66,1018.74,257.74,1018.78,67.76,285.08,387.8,293.63,1.04,1018.76,259.7,1018.75,57.51
99,2020040503,shgb,285.31,0.0,289.56,0.46,1017.43,260.73,1017.56,75.71,285.04,0.0,289.12,0.43,1018.44,258.89,1018.53,76.46,284.86,0.0,289.12,0.45,1018.2,257.95,1018.29,75.56,284.91,163.65,290.86,0.66,1018.74,257.74,1018.78,67.76,285.08,387.8,293.63,1.04,1018.76,259.7,1018.75,57.51,285.46,595.95,295.98,1.38,1018.88,262.15,1018.86,50.96
100,2020040504,shgb,285.4,0.0,290.24,0.54,1018.75,261.87,1018.78,72.87,285.07,0.0,289.52,0.48,1017.9,259.81,1017.99,74.66,284.53,163.61,291.2,0.74,1019.12,257.5,1019.22,64.65,284.81,387.73,293.84,1.09,1018.47,259.41,1018.5,55.78,285.47,595.61,296.09,1.4,1018.97,262.08,1018.94,50.66,285.78,764.68,297.55,1.63,1018.82,264.01,1018.81,47.29
101,2020040505,shgb,285.23,0.0,290.16,0.54,1017.97,261.32,1017.97,72.42,284.73,163.7,291.56,0.77,1018.92,258.62,1019.03,64.06,284.51,387.84,293.99,1.14,1018.38,259.72,1018.47,54.14,285.26,595.59,296.26,1.45,1018.57,262.48,1018.58,49.42,285.85,764.19,297.7,1.65,1018.88,264.2,1018.85,47.08,286.25,878.88,298.68,1.8,1019.15,264.78,1019.17,45.55
102,2020040506,shgb,285.12,163.7,292.18,0.82,1017.96,260.23,1017.97,63.19,284.71,387.71,294.38,1.19,1019.43,259.94,1019.47,53.53,285.02,595.76,296.31,1.48,1018.2,262.34,1018.27,48.52,285.72,764.5,297.75,1.67,1018.5,264.53,1018.5,46.56,285.87,878.96,298.62,1.83,1018.21,264.7,1018.23,44.59,286.5,930.18,298.61,1.76,1018.4,264.54,1018.43,46.5
103,2020040507,shgb,285.42,387.58,294.16,1.08,1017.7,259.84,1017.71,56.93,285.66,595.52,296.32,1.42,1019.64,261.74,1019.64,50.6,286.02,764.72,297.55,1.61,1018.91,262.55,1018.97,48.06,286.07,879.65,298.17,1.72,1018.5,262.84,1018.57,46.43,286.27,931.47,298.68,1.8,1017.58,264.51,1017.62,45.61,285.93,915.43,298.37,1.77,1017.28,263.83,1017.32,45.45
104,2020040508,shgb,285.67,595.74,296.16,1.39,1018.35,261.91,1018.34,51.11,286.09,764.37,297.82,1.65,1019.98,262.91,1019.96,47.49,286.24,879.34,297.96,1.66,1019.35,263.1,1019.4,47.57,286.18,931.15,298.49,1.77,1018.34,263.87,1018.42,45.87,286.07,915.06,298.43,1.77,1017.14,263.85,1017.19,45.69,285.89,1085.59,297.83,1.67,1016.52,263.16,1016.53,46.84
105,2020040509,shgb,285.9,764.77,297.44,1.6,1018.85,262.53,1018.84,48.0,286.24,879.38,298.52,1.77,1018.96,263.5,1018.94,45.95,286.03,931.13,298.24,1.74,1018.24,263.89,1018.29,46.13,286.01,915.27,298.63,1.81,1017.39,263.28,1017.45,44.98,286.0,951.32,298.19,1.73,1016.81,263.46,1016.83,46.17,285.91,619.27,295.58,1.27,1016.8,242.36,1016.8,53.83
106,2020040510,shgb,286.11,879.65,298.36,1.75,1018.84,263.08,1018.87,46.01,286.29,930.94,298.79,1.82,1017.78,264.42,1017.83,45.36,285.79,915.12,298.13,1.74,1017.35,263.29,1017.35,45.69,286.23,941.93,298.34,1.74,1016.74,262.72,1016.79,46.45,286.23,715.85,296.06,1.32,1016.85,242.97,1016.86,53.41,286.96,618.01,294.24,0.94,1017.2,249.01,1017.26,62.68
107,2020040511,shgb,286.07,931.41,298.89,1.86,1019.62,264.26,1019.63,44.44,286.06,915.22,298.53,1.79,1015.88,264.01,1015.96,45.39,285.96,880.88,298.01,1.7,1016.84,262.36,1016.87,46.57,286.1,450.59,295.61,1.25,1016.37,237.39,1016.39,54.42,286.76,127.76,293.32,0.82,1017.57,230.5,1017.58,65.54,286.83,37.24,292.06,0.63,1017.24,220.85,1017.19,71.34
108,2020040512,shgb,285.84,915.73,298.8,1.86,1018.93,263.84,1018.93,44.02,285.96,832.44,298.29,1.75,1015.68,263.15,1015.75,45.75,286.14,679.31,295.88,1.29,1017.09,240.54,1017.15,53.7,286.59,141.43,293.41,0.85,1016.66,230.41,1016.71,64.47,287.45,29.32,291.83,0.54,1018.33,217.48,1018.34,75.36,287.32,3.38,291.43,0.5,1018.18,224.93,1018.3,76.65
109,2020040513,shgb,286.02,1068.85,297.1,1.52,1017.71,239.5,1017.66,49.41,286.77,151.32,292.78,0.74,1016.73,223.27,1016.73,67.88,288.15,25.87,290.87,0.33,1017.56,203.82,1017.62,83.85,288.07,114.4,291.73,0.45,1017.5,217.96,1017.49,78.99,288.33,16.88,291.8,0.43,1018.05,226.02,1018.14,80.01,288.59,0.0,291.42,0.35,1018.23,228.2,1018.21,83.34
110,2020040514,shgb,286.46,364.37,292.89,0.79,1017.29,229.52,1017.23,66.12,287.95,95.56,291.06,0.38,1017.41,208.6,1017.26,81.76,287.85,70.44,291.01,0.38,1017.78,206.45,1017.81,81.5,288.2,11.31,290.88,0.33,1017.87,210.66,1017.85,84.11,288.65,0.0,290.83,0.27,1018.46,216.82,1018.47,86.86,288.69,0.0,290.81,0.26,1018.31,213.21,1018.37,87.22
111,2020040515,shgb,288.13,39.18,290.41,0.27,1017.85,204.88,1017.79,86.3,287.66,57.64,290.26,0.31,1016.76,217.96,1016.72,84.51,288.05,10.37,290.25,0.26,1018.25,215.03,1018.25,86.74,288.43,0.0,290.51,0.25,1018.41,227.78,1018.44,87.42,288.26,0.0,290.49,0.27,1019.0,215.75,1019.12,86.58,287.82,0.0,290.32,0.3,1018.42,218.36,1018.52,85.01
112,2020040516,shgb,287.82,79.4,290.69,0.34,1017.69,218.56,1017.67,83.02,288.11,11.45,290.75,0.32,1017.25,202.91,1017.35,84.3,288.47,0.0,290.54,0.25,1018.68,215.53,1018.68,87.44,288.6,0.0,290.55,0.24,1018.76,213.86,1018.83,88.16,288.05,0.0,290.28,0.27,1018.67,213.94,1018.73,86.56,287.9,0.0,290.42,0.3,1018.58,216.89,1018.61,84.96
113,2020040517,shgb,288.43,22.05,290.75,0.28,1018.28,221.91,1018.3,86.07,288.69,0.0,290.59,0.23,1017.98,225.04,1017.92,88.47,288.78,0.0,290.56,0.22,1018.88,215.67,1018.94,89.14,288.7,0.0,290.33,0.2,1018.64,212.1,1018.68,89.97,288.33,0.0,290.41,0.25,1018.96,213.57,1019.02,87.42,288.14,0.0,290.51,0.29,1019.5,218.18,1019.55,85.77
114,2020040518,shgb,288.35,0.0,290.44,0.25,1018.11,213.48,1018.11,87.38,288.61,0.0,290.42,0.22,1019.16,216.66,1019.2,88.99,288.65,0.0,290.42,0.22,1018.69,225.64,1018.66,89.19,288.41,0.0,290.38,0.24,1018.72,212.93,1018.79,88.07,288.13,0.0,290.47,0.28,1018.89,217.84,1018.89,85.94,288.14,0.0,290.61,0.3,1018.88,218.99,1018.92,85.24
115,2020040519,shgb,288.92,0.0,290.67,0.22,1017.67,224.8,1017.69,89.33,288.81,0.0,290.62,0.22,1018.67,236.23,1018.64,88.97,289.06,0.0,290.78,0.21,1019.44,224.45,1019.39,89.47,288.96,0.0,290.73,0.22,1019.21,215.49,1019.27,89.2,288.13,0.0,290.44,0.28,1018.62,218.06,1018.66,86.13,287.86,0.0,290.46,0.31,1018.42,222.89,1018.51,84.5
116,2020040520,shgb,288.81,0.0,290.62,0.22,1018.67,236.23,1018.64,88.97,289.06,0.0,290.78,0.21,1019.44,224.45,1019.39,89.47,288.96,0.0,290.73,0.22,1019.21,215.49,1019.27,89.2,288.13,0.0,290.44,0.28,1018.62,218.06,1018.66,86.13,287.86,0.0,290.46,0.31,1018.42,222.89,1018.51,84.5,288.09,0.0,290.5,0.29,1018.48,219.24,1018.54,85.55
117,2020040521,shgb,288.85,0.0,290.62,0.22,1018.34,225.8,1018.26,89.19,288.97,0.0,290.94,0.25,1018.94,248.39,1018.88,88.05,288.71,0.0,290.73,0.25,1019.57,219.26,1019.64,87.81,287.88,0.0,290.36,0.3,1018.53,220.65,1018.66,85.15,287.4,0.0,290.2,0.33,1018.39,228.0,1018.58,83.38,287.63,0.0,290.27,0.31,1018.42,220.38,1018.5,84.26
118,2020040522,shgb,287.52,0.0,290.51,0.35,1018.82,219.23,1018.8,82.38,287.52,0.0,290.56,0.36,1019.33,236.53,1019.28,82.13,287.43,0.0,290.28,0.33,1018.19,232.13,1018.27,83.13,287.14,0.0,290.43,0.38,1018.4,215.87,1018.5,80.77,287.52,0.0,290.45,0.35,1018.34,224.03,1018.47,82.7,287.41,0.0,290.15,0.32,1018.44,221.81,1018.54,83.71
119,2020040523,shgb,287.4,0.0,290.95,0.42,1021.05,226.09,1021.06,79.48,287.8,0.0,290.54,0.33,1016.94,234.09,1017.03,83.73,287.45,0.0,290.33,0.34,1018.0,221.98,1018.06,82.99,287.39,0.0,290.06,0.31,1017.46,217.15,1017.59,84.09,287.29,0.0,290.09,0.33,1018.45,229.92,1018.5,83.32,286.99,0.0,290.12,0.36,1018.38,218.43,1018.46,81.57
120,2020040600,shgb,287.13,0.0,290.36,0.38,1019.86,228.3,1019.94,81.11,287.77,0.0,290.2,0.29,1017.1,229.5,1017.22,85.43,288.03,0.0,290.31,0.27,1017.84,217.22,1017.85,86.25,287.31,0.0,289.84,0.29,1017.25,198.92,1017.31,84.87,286.96,0.0,290.07,0.36,1018.51,232.03,1018.61,81.67,286.89,0.0,290.22,0.38,1018.28,223.7,1018.33,80.52
121,2020040601,shgb,286.66,0.0,290.29,0.42,1018.84,241.4,1018.87,78.93,287.2,0.0,289.87,0.31,1016.0,252.48,1016.07,84.04,287.15,0.0,290.24,0.36,1017.8,202.97,1017.88,81.78,286.61,0.0,290.07,0.39,1017.39,214.52,1017.48,79.79,286.56,0.0,290.33,0.43,1018.34,222.8,1018.43,78.27,286.96,22.9,290.56,0.42,1018.09,213.75,1018.17,79.12
122,2020040602,shgb,286.45,0.0,290.03,0.41,1016.55,250.42,1016.53,79.18,286.71,0.0,290.15,0.39,1017.08,221.5,1017.09,79.92,286.81,0.0,290.27,0.4,1018.02,224.16,1018.14,79.83,286.45,0.0,290.54,0.47,1017.95,225.94,1018.17,76.62,286.63,41.12,290.82,0.49,1018.32,227.72,1018.48,76.16,286.93,337.46,292.47,0.68,1018.13,227.44,1018.19,69.92
123,2020040603,shgb,286.5,0.0,290.5,0.46,1017.72,211.52,1017.74,77.07,286.64,0.0,290.38,0.43,1017.07,236.9,1017.13,78.41,286.98,0.0,290.61,0.42,1018.45,221.97,1018.53,79.01,287.15,33.13,290.66,0.41,1018.1,222.96,1018.33,79.63,287.37,84.91,291.23,0.46,1018.38,230.66,1018.41,77.9,287.7,63.52,291.48,0.46,1018.2,206.28,1018.31,78.36
124,2020040604,shgb,287.45,0.0,290.18,0.32,1018.07,207.91,1018.11,83.75,287.78,0.0,289.95,0.25,1017.8,215.0,1017.94,86.89,287.65,65.43,290.61,0.35,1018.91,218.88,1019.01,82.55,287.86,33.81,290.54,0.32,1018.48,225.24,1018.56,84.08,287.99,95.07,291.31,0.41,1018.54,227.79,1018.66,80.72,287.93,400.3,293.45,0.72,1018.17,213.58,1018.27,70.22
125,2020040605,shgb,287.27,0.0,290.31,0.36,1018.51,217.44,1018.6,82.06,287.34,197.23,291.41,0.49,1018.23,241.09,1018.35,76.87,287.28,110.64,291.67,0.53,1018.43,224.7,1018.53,75.32,287.41,69.97,291.78,0.53,1018.26,236.15,1018.4,75.42,287.69,124.83,292.78,0.65,1018.49,219.64,1018.56,72.05,288.01,357.75,294.77,0.92,1018.44,225.96,1018.54,64.97
126,2020040606,shgb,287.42,15.37,290.73,0.39,1017.95,220.6,1018.03,80.71,287.46,371.35,293.13,0.72,1018.72,251.45,1018.73,69.49,287.58,136.78,292.26,0.58,1018.3,215.69,1018.35,73.93,287.97,155.83,292.29,0.54,1018.11,233.93,1018.2,75.76,288.26,485.07,294.44,0.83,1017.64,244.01,1017.72,67.46,288.36,659.92,296.13,1.1,1017.29,223.86,1017.33,61.15
127,2020040607,shgb,287.46,371.35,293.13,0.72,1018.72,251.45,1018.73,69.49,287.58,136.78,292.26,0.58,1018.3,215.69,1018.35,73.93,287.97,155.83,292.29,0.54,1018.11,233.93,1018.2,75.76,288.26,485.07,294.44,0.83,1017.64,244.01,1017.72,67.46,288.36,659.92,296.13,1.1,1017.29,223.86,1017.33,61.15,288.45,323.68,294.89,0.89,1016.54,224.94,1016.56,66.39
